1600070,4,6,4,3,3,3,3,2,2,2,2,1,1,6,1,3,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,1,2,75,1,1,1,1,1,3,3,6,7,2,1,,1,1,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,1,1
2002074,4,6,3,3,2,3,4,2,4,4,1,1,1,6,1,3,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,1,1,48,6,1,1,1,1,3,6,6,7,3,,,,1,1,,,0,,,6,6,6,,,,,,,,,,,,6,,,,,,,,,,6,6,,,,,1
2305294,4,1,4,3,2,4,4,2,2,2,1,1,1,6,1,2,1,1,1,1,6,6,1,1,0,1,0,0,0,1,0,1,1,1,1,47,6,1,1,1,6,,,,7,3,,,,1,1,,,0,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
2344665,4,1,2,3,2,4,5,1,2,2,2,1,1,6,1,2,1,2,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,2,3,32,6,5,1,1,1,13,6,1,7,1,1,,1,1,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
2557390,4,6,2,2,2,3,3,4,8,8,5,1,1,6,1,6,6,1,1,1,6,6,1,1,0,0,0,0,0,0,1,1,1,2,3,17,1,5,1,1,6,,,,7,3,,,,6,6,6,6,0,6,5,6,6,11,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2683519,4,1,2,3,1,4,3,4,7,6,4,1,1,6,1,3,1,4,1,1,6,6,6,1,0,1,0,0,0,0,0,1,1,2,3,44,1,5,1,6,6,0,0,6,7,2,1,,1,6,6,6,6,,6,7,6,6,13,99,0,0,0,0,0,0,0,3,0,6,5,6,,,,,,,,,6,6,6,1,6,6,1
2863999,4,6,2,2,2,4,3,4,4,4,2,1,6,6,1,2,1,4,1,1,1,6,1,1,0,0,0,0,0,1,0,1,1,2,3,12,6,5,3,1,1,4,4,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2864043,4,6,3,2,2,3,4,1,4,4,2,1,1,6,1,6,1,4,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,1,1,52,6,5,1,1,1,3,3,6,7,2,1,,1,1,1,,,1,,,,,,1,2,2,2,2,2,2,0,3,10,6,4,6,,,,,,,,,6,6,,,,,0
2941414,4,6,1,1,1,3,4,4,7,6,4,1,6,6,1,6,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,50,6,5,1,1,6,,,,7,1,1,,1,1,1,,,1,,,,,,8,9,9,9,9,9,9,0,1,,6,6,6,,,,,,,,,6,6,,,,,0
2946586,4,1,3,2,2,4,4,2,2,2,1,1,1,6,1,5,1,1,1,1,6,6,1,1,0,1,0,0,0,1,0,1,1,2,3,14,1,5,1,1,1,4,9,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
3234099,4,6,2,2,2,4,4,2,7,6,4,1,1,6,1,6,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,43,6,5,1,1,6,,,,7,3,,,,1,1,,,0,,,6,6,13,,,,,,,,,,,,6,,,,,,,,,,6,6,,,,,0
3335899,4,1,3,2,1,3,1,2,2,2,1,1,1,6,1,4,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,3,3,15,1,5,1,1,1,4,8,1,7,3,,,,1,1,,,1,,,,,,1,4,4,4,4,4,4,0,1,,6,4,6,,,,,,,,,6,1,,,,,0
3374890,4,6,1,1,1,3,1,2,6,6,4,1,1,6,1,5,6,1,1,6,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,56,1,1,1,1,6,,,,7,2,1,,1,1,1,,,0,,,6,6,13,,,,,,,,,,,,5,,,,,,,,,,6,6,,,,,0
3766049,4,6,1,2,1,4,3,4,8,8,5,1,1,6,1,5,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,56,6,5,1,1,6,,,,7,3,,,,1,1,,,0,,,1,,,,,,,,,,,,,,5,,,,,,,,,,6,6,,,,,0
3807541,4,1,4,2,2,4,4,2,7,6,4,1,1,6,1,5,6,1,1,1,6,6,1,1,0,0,0,0,0,1,0,1,1,4,3,4,6,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4057484,4,6,5,2,2,4,1,4,11,12,6,1,1,1,1,6,6,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,3,3,4,6,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4114048,4,6,3,3,3,3,3,1,2,2,1,1,1,6,1,3,6,2,1,1,6,6,1,1,0,1,0,0,0,1,0,1,1,3,4,17,6,5,1,1,1,9,2,1,7,3,,,,1,1,,,1,,,,,,8,12,12,12,12,12,0,0,1,,6,6,6,,,,,,,,,1,1,,,,,1
4120928,4,6,3,3,2,4,4,4,11,12,6,1,6,6,1,6,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,1,1,38,6,2,1,1,1,3,4,6,7,3,,,,1,1,,,0,,,6,6,6,,,,,,,,,,,,7,,,,,,,,,,6,6,,,,,1
4182060,4,1,5,3,3,4,4,4,7,6,4,1,1,6,1,5,6,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,3,3,16,1,5,1,1,1,9,1,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
4434249,4,1,4,1,1,3,1,2,7,6,5,1,6,6,1,7,6,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,2,3,18,1,5,1,1,1,9,3,6,7,3,,,,6,6,6,6,0,6,12,6,6,18,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
4590645,4,6,5,1,1,3,1,4,6,6,4,1,6,6,1,6,6,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,3,3,7,6,5,1,1,1,3,2,1,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4612124,4,1,6,2,2,4,1,4,2,2,1,1,1,6,1,5,6,1,1,1,6,6,1,1,0,0,0,0,0,1,0,1,1,1,1,36,6,1,1,1,6,,,,7,3,,,,1,1,,,0,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
4902392,4,6,5,2,2,3,1,2,4,4,1,1,6,6,1,3,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,33,6,1,1,1,1,3,6,6,7,3,,,,1,1,,,1,,,,,,1,5,5,5,5,5,5,0,2,40,6,4,6,,,,,,,,,1,1,,,,,0
4912026,4,6,2,2,2,4,4,4,7,6,4,1,1,6,1,6,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,9,15,1,5,1,1,1,4,8,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
4970927,4,1,5,3,2,4,4,4,2,2,2,1,1,6,1,2,6,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,5,3,11,6,5,1,1,1,3,5,1,7,3,,,,1,1,,,,6,4,6,6,7,8,0,0,0,0,0,0,0,1,,6,5,6,,,,,,,,,6,6,6,6,6,6,0
5092350,4,6,3,2,2,3,3,4,2,2,2,1,1,6,1,2,1,2,1,1,6,6,1,1,0,1,0,0,0,1,0,1,1,1,1,28,6,1,1,1,1,3,6,6,7,3,,,,1,1,,,1,,,,,,5,2,2,2,2,2,2,2,3,10,6,4,6,,,,,,,,,1,1,,,,,1
5130870,4,6,2,1,1,3,3,2,8,8,5,1,1,6,1,6,6,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,2,3,5,6,5,1,6,6,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5335680,4,6,5,2,2,3,4,1,2,2,2,1,1,6,1,3,1,1,1,1,6,6,1,1,0,1,0,1,0,0,0,1,1,1,1,34,6,5,1,1,1,3,6,6,7,3,,,,1,1,,,0,,,6,6,6,,,,,,,,,,,,6,,,,,,,,,,6,6,,,,,1
5564952,4,6,3,2,1,4,4,4,7,6,4,1,1,6,1,6,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,2,2,29,1,2,1,1,1,6,6,6,7,3,,,,6,1,,,1,,,,,,2,12,12,12,12,12,12,12,1,,6,2,6,,,,,,,,,6,1,,,,,1
5648406,4,6,2,2,2,4,4,4,8,6,5,1,6,6,1,6,6,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,1,1,25,6,2,1,1,1,9,3,6,7,3,,,,6,1,,,0,,,6,6,6,,,,,,,,,,,,5,,,,,,,,,,6,6,,,,,1
5648406,4,6,4,1,1,4,4,4,8,8,5,1,6,6,1,5,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,28,1,2,1,1,1,4,7,6,7,3,,,,1,1,,,1,,,,,,4,8,8,8,8,8,8,0,1,,6,4,6,,,,,,,,,6,1,,,,,0
5657284,4,6,5,3,2,4,4,2,7,6,5,1,1,6,1,6,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,2,3,8,6,5,1,1,1,3,2,1,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5657325,4,6,5,3,2,4,1,2,7,6,5,1,1,6,1,6,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,1,5,4,13,1,5,1,1,1,4,7,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
5997629,4,6,3,2,2,3,3,1,2,2,1,1,1,6,1,3,1,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,2,2,43,1,1,1,1,1,3,6,6,7,3,,,,1,1,,,1,,,,,,1,7,7,7,7,7,7,0,1,,6,4,6,,,,,,,,,1,1,,,,,0
6652334,4,1,4,2,2,4,1,4,11,12,6,1,6,6,1,6,1,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,3,3,2,6,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7704418,4,6,4,2,2,3,4,4,2,2,1,1,1,6,1,3,1,1,1,1,6,6,1,1,0,1,0,0,0,0,0,1,1,3,3,15,6,5,1,1,1,4,9,1,7,3,,,,1,1,,,0,,,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
7740447,4,6,3,1,1,3,1,2,6,6,4,1,6,6,1,6,6,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,2,3,2,1,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7911081,4,6,2,2,1,4,1,2,2,2,1,1,1,6,1,6,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,3,6,1,5,1,1,1,2,12,1,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
572451,4,1,2,2,1,1,1,2,2,2,2,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,72,6,1,1,1,1,3,6,6,7,1,1,,1,1,6,6,6,0,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,1,6,6,6,1,0
1125985,4,6,6,2,2,4,4,3,2,2,2,1,1,6,1,6,1,1,1,1,6,1,1,1,0,0,0,0,1,0,0,1,1,5,5,10,1,5,2,1,1,3,4,1,7,1,6,1,9,1,6,6,6,0,6,2,6,6,5,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
1382997,4,6,2,2,2,3,1,2,2,2,1,1,1,6,1,7,1,1,1,1,6,6,6,1,0,1,0,0,0,1,0,1,1,2,2,65,6,2,1,1,1,3,2,6,7,3,,,,1,1,,,1,,,,,,5,3,3,3,3,3,3,0,1,,6,4,6,,,,,,,,,6,1,6,6,6,6,1
1546693,4,6,0,4,2,3,5,2,2,2,1,1,1,6,1,3,1,2,1,1,6,6,6,1,0,1,0,0,0,0,0,1,1,2,3,38,6,5,1,1,1,0,0,6,7,3,,,,6,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
1864473,4,6,6,3,2,4,3,2,2,2,2,1,1,6,1,2,1,1,1,6,1,1,1,1,0,1,0,0,0,0,0,1,1,3,3,17,1,5,2,1,1,10,3,1,7,3,,,,1,6,6,6,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1
2081564,4,6,3,2,2,4,1,3,2,2,2,1,1,6,1,6,1,1,1,1,6,6,6,1,0,1,0,0,0,0,0,1,1,3,3,22,1,5,2,1,1,19,4,1,7,3,,,,1,6,6,6,0,1,,6,1,7,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,1
2392738,4,6,4,2,2,4,3,4,2,2,1,1,1,6,1,7,1,1,4,1,6,6,6,1,0,0,0,0,0,1,0,1,1,3,3,16,1,5,1,1,1,4,8,1,7,3,,,,1,6,6,6,0,6,4,6,1,7,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0
2511310,4,6,5,2,2,2,1,2,7,6,4,1,1,6,1,6,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,45,1,2,1,1,1,3,3,1,7,3,,,,1,1,,,1,,,,,,1,8,8,8,6,6,4,0,1,,6,4,6,,,,,,,,,1,1,,,,,0
2532032,4,6,2,2,2,4,1,4,2,2,1,1,1,6,1,3,1,1,3,1,6,6,6,1,0,0,0,0,0,1,0,1,1,1,1,49,6,1,1,1,1,3,4,6,7,1,1,,1,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2542595,4,6,6,3,3,1,1,2,2,2,1,1,6,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,4,9,11,6,5,1,1,1,3,4,1,7,3,,,,1,6,6,6,0,6,4,6,6,5,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2594170,4,6,5,3,3,3,1,2,2,2,2,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,50,6,1,1,1,1,3,3,6,7,3,,,,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2603994,4,6,3,2,2,4,4,4,2,2,2,1,1,6,1,3,1,1,1,1,6,1,1,1,0,0,0,0,0,1,0,1,1,3,3,34,6,5,1,1,1,3,6,6,7,3,,,,1,1,,,1,,,,,,8,0,9,0,7,0,6,0,1,,6,2,6,,,,,,,,,6,1,,,,,0
2606617,4,6,4,2,2,4,1,3,2,2,1,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,69,6,1,1,1,1,3,4,6,7,1,1,,1,1,6,6,6,0,6,5,6,6,11,,,,,,,,,,,,,,,,,,,,,,6,1,6,6,6,1,0
2606640,4,6,2,2,2,4,3,4,2,2,1,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,3,16,1,5,1,1,1,4,9,1,7,3,,,,1,6,6,6,0,1,,6,1,7,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,0
2606674,4,6,2,3,2,4,4,2,2,2,2,1,1,6,1,6,1,1,1,1,6,6,6,1,0,1,0,0,0,1,0,1,1,2,2,82,6,1,1,6,1,3,1,6,7,1,1,,1,1,6,6,6,0,6,6,6,6,12,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,1,1
2617854,4,6,3,2,2,4,1,4,2,2,1,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,70,6,1,1,1,1,3,2,6,7,3,,,,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,1,0
2652907,4,6,3,3,2,2,1,2,2,2,2,1,1,6,1,3,1,1,1,1,6,1,1,1,0,0,0,0,0,1,0,1,1,2,2,55,6,1,1,1,1,3,6,6,7,1,1,,1,1,1,,,,1,,6,6,1,1,4,4,4,4,0,0,0,1,,6,5,6,,,,,,,,,6,6,6,1,6,6,0
2807635,4,1,5,2,2,3,1,4,2,2,2,1,1,6,1,6,1,1,1,1,6,6,1,1,0,0,0,0,0,0,0,1,1,3,3,29,6,5,1,6,1,3,6,6,7,3,,,,6,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
2836687,4,1,3,2,2,4,4,1,2,2,1,1,1,6,1,3,1,1,1,6,6,6,6,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2950716,4,6,5,1,1,3,1,2,2,2,1,1,6,6,1,7,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,4,3,13,1,5,1,1,1,10,2,1,7,3,,,,1,6,6,6,0,6,4,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
3282606,4,6,5,2,2,3,1,2,2,2,1,1,1,6,1,7,6,1,5,1,6,6,6,1,0,0,0,0,0,0,0,1,1,5,3,9,1,5,1,1,1,3,3,1,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3284218,4,6,1,1,1,3,4,4,2,2,1,1,1,6,1,5,1,1,1,6,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,45,1,5,1,1,1,3,6,6,7,3,,,,1,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
3452356,4,6,4,3,2,3,4,4,2,2,1,6,,6,1,5,1,3,1,1,6,1,1,1,0,1,0,0,0,0,0,1,1,3,3,17,6,5,2,1,1,10,2,1,7,3,,,,6,6,6,6,0,6,4,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
3733282,4,6,2,2,2,4,4,2,2,2,2,1,1,6,1,7,1,2,1,1,6,1,1,1,0,1,0,1,0,1,1,1,1,2,3,9,6,5,1,1,1,3,4,1,1,1,1,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3756221,4,6,2,2,2,3,1,2,2,2,1,1,1,6,1,6,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,3,11,6,5,1,1,1,3,5,1,7,3,,,,1,6,6,6,0,6,4,6,6,7,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0
3829850,4,6,5,2,2,3,1,4,2,2,2,1,6,6,1,7,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,6,,,,7,3,,,,1,1,,,1,,,,,,1,8,8,8,8,8,5,0,1,,6,4,6,,,,,,,,,6,1,,,,,0
4156300,4,6,3,2,2,4,1,4,2,2,1,1,1,6,1,7,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,1,1,1,1,46,1,1,1,1,1,3,6,6,7,3,,,,1,1,,,1,,,,,,1,4,4,4,4,3,3,0,1,,6,2,6,,,,,,,,,6,1,,,,,0
4247218,4,6,5,2,2,3,1,3,2,2,5,1,6,6,1,7,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,35,6,1,1,1,1,10,1,6,7,3,,,,1,6,6,6,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,0
4390232,4,1,3,1,1,4,4,4,2,2,2,1,1,6,1,3,1,1,4,6,6,1,1,1,0,1,0,0,0,0,0,1,1,2,2,22,6,1,1,1,1,3,6,6,7,3,,,,1,6,6,6,0,1,,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
4553695,4,1,3,1,1,4,4,1,2,2,2,1,6,6,1,3,1,2,2,4,6,1,1,1,0,1,0,1,0,1,0,1,1,1,1,33,6,2,2,1,1,9,3,6,1,3,,,,1,6,6,6,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1
4555739,4,1,3,1,1,4,1,2,2,2,1,1,1,6,1,7,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,1,1,4,3,11,6,5,1,1,1,3,5,1,7,3,,,,1,6,6,6,0,6,4,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,0
4719931,4,6,5,2,2,3,2,3,2,2,1,1,1,6,1,6,1,1,1,1,6,6,1,1,0,0,0,0,0,1,0,1,1,1,1,39,1,2,1,1,1,10,2,6,7,1,1,,1,1,6,6,6,0,6,7,6,6,13,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,0
4737630,4,6,4,2,2,3,4,3,2,2,1,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,3,3,10,1,5,1,1,1,3,3,1,7,3,,,,1,6,6,6,0,6,4,6,6,7,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
4921756,4,6,3,1,1,3,1,2,2,2,1,1,6,6,1,6,6,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,26,6,2,1,1,1,10,1,6,7,3,,,,1,6,6,6,0,6,11,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,0
4921771,4,6,2,1,1,4,5,4,2,2,2,1,1,6,1,3,1,1,1,6,6,1,1,1,0,0,0,0,0,0,0,1,1,2,3,3,1,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4949565,4,6,3,2,2,3,4,3,2,2,1,1,1,6,1,7,1,3,3,1,6,1,1,1,0,0,0,0,0,0,0,1,1,3,3,5,6,5,2,6,1,2,11,1,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5366489,4,6,1,1,1,3,4,2,2,2,1,1,1,6,1,7,1,4,1,1,6,1,1,1,0,1,0,1,0,0,0,1,1,1,1,25,6,5,1,1,1,10,3,6,7,3,,,,1,6,6,6,0,6,12,6,1,18,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,1
5368713,4,6,5,3,2,4,4,4,2,2,2,1,1,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,2,2,45,6,1,2,1,1,3,6,6,7,3,,,,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
5416759,4,6,3,1,1,3,3,4,2,2,1,1,1,6,1,3,1,3,3,6,6,1,1,1,0,0,0,0,0,0,0,1,2,3,3,5,1,5,1,1,1,2,12,1,7,1,1,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5674966,4,6,4,2,2,4,4,4,7,6,4,1,1,6,1,3,1,3,3,1,6,1,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,5,,,,,,,7,1,1,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5733666,4,6,3,2,1,4,1,4,2,2,1,1,1,6,1,6,1,3,1,1,6,6,6,1,0,0,0,0,1,0,0,1,1,2,2,32,1,1,1,1,1,3,5,6,7,3,,,,1,1,,,1,,,,,,8,8,8,8,8,8,4,0,1,,6,1,1,8,6,6,6,6,,,,6,1,,,,,0
5736343,4,6,4,1,1,3,1,2,2,2,1,1,6,6,1,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,1,1,3,3,3,1,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
5885298,4,6,3,1,1,4,5,4,6,6,1,1,1,6,1,7,1,1,1,1,6,1,1,1,0,1,0,0,1,0,0,1,2,3,3,3,6,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6338790,4,6,2,2,1,4,4,3,2,2,2,1,1,6,1,2,1,1,4,6,6,6,6,1,0,0,0,0,0,1,0,1,1,2,3,3,6,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,0
8102286,4,6,2,1,1,3,4,2,2,2,1,1,6,6,1,7,6,1,1,6,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,24,6,5,1,1,1,3,6,6,7,3,,,,1,6,6,6,0,1,,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,0
637199,11,1,5,4,3,4,5,1,6,5,2,1,1,1,1,3,1,3,2,1,6,6,1,1,0,1,0,0,0,0,0,1,1,2,3,21,6,5,2,1,1,9,3,6,7,3,,,,6,6,6,6,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1
640942,0,1,2,3,2,4,5,1,1,1,2,1,1,1,1,3,1,2,2,1,6,6,6,1,0,1,0,0,1,1,1,1,1,1,1,72,6,1,2,1,1,3,2,6,7,3,,,,1,1,,,1,,,,,,5,10,10,10,10,10,10,6,1,,6,4,6,,,,,,,,,6,6,6,6,6,6,1
771549,0,1,3,3,2,4,4,1,1,11,7,1,1,6,1,1,1,3,2,1,6,6,1,1,0,1,0,0,1,1,0,1,1,1,1,58,1,1,2,1,1,5,3,6,7,3,,,,1,1,,,1,,,,,,5,6,6,6,6,6,9,0,1,,6,2,6,,,,,,,,,6,6,,,,,1
1463909,0,1,2,2,1,4,4,1,1,1,2,1,1,6,1,1,1,2,2,1,6,6,6,1,0,1,0,0,0,0,0,1,1,1,1,62,6,1,2,1,1,3,2,6,7,3,,,,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
3556643,0,1,3,2,2,4,1,1,1,1,1,1,1,6,1,1,1,3,2,1,6,6,1,1,0,1,0,0,0,0,0,1,1,4,3,4,1,5,,,,,,,7,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,1
4118695,11,1,3,1,1,3,1,4,7,1,1,1,1,6,1,3,6,3,2,3,6,6,1,1,0,0,0,0,0,0,0,1,1,3,3,26,1,5,2,1,1,9,2,6,7,3,,,,6,6,6,1,1,,,,,,5,4,4,4,4,4,8,4,1,,6,4,6,,,,,,,,,1,1,,,,,0
4267389,11,1,4,3,2,4,4,4,6,5,4,1,1,6,1,3,1,2,4,1,6,1,1,1,0,1,0,0,1,0,0,1,1,2,2,29,6,1,2,1,1,3,6,6,7,3,,,,1,6,1,,0,,,6,6,9,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1
4385179,11,1,3,1,1,4,4,4,5,5,4,1,1,6,1,3,6,3,2,3,6,6,1,0,0,0,0,0,0,0,0,1,1,2,3,16,1,5,2,1,1,9,1,6,7,3,,,,1,1,,,1,,,,,,5,8,8,8,8,8,8,0,1,,6,2,6,,,,,,,,,6,6,,,,,0
0,4,6,5,2,2,3,1,4,1,1,2,1,1,6,1,6,1,1,1,1,6,6,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
712548,4,6,1,2,1,4,3,3,2,2,1,1,1,6,1,3,1,1,1,1,6,6,6,1,0,1,0,0,0,0,0,1,1,1,1,65,6,4,1,1,1,3,4,6,7,3,,,,1,6,6,6,0,6,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,6,1,6,6,1
751672,4,6,5,3,1,3,2,3,2,2,1,1,1,6,1,3,1,2,1,1,6,6,6,1,1,1,0,0,0,0,0,1,1,2,2,32,6,2,1,1,1,3,3,6,7,3,,,,1,1,,,,6,3,6,6,6,99,0,0,0,0,0,0,0,1,,6,5,6,,,,,,,,,6,6,6,1,6,6,1
